"Plot_Number","Rice_Cultivar","Experiment_Name","Nitrogen_Rate","Replicate","Yield","Heading_100","Thermal","NDWI","EVI","NAVI","GNDVI","Cigreen","RENDVI","TGI","SAVI","CI_RedEdge","BI","SCI","GLI","NGRDI","SI","VARI","HUE","BGI","PSRI","RVI","TVI","CVI","NDVI","DVI","NRCT","Vegetation_Fraction","contrast_90","dissimilarity_90","homogeneity_90","ASM_90","energy_90","correlation_90"
"33773","Tiara","Tiara",75,"2",6.636139027,70,37.4805679,-0.3856147,0.2334937,0.4447061,0.3856147,1.2602675,0.1495891,2.909555,0.1292021,0.3524776,0.1826142,0.110746,0.0418228,-0.110746,0.3582585,-0.1502792,0.0009537,0.5905918,0.1500134,1.812505,9.2298546,2.8216889,0.2869528,0.1081561,0.59206552,0.360465116,155.5400517,10.31007752,0.075438934,0.002019777,0.044941931,0.449099338
"35176","Santee Gold","Santee_Gold",150,"1",10.44460602,92,29.2113819,-0.6974267,0.8159688,0.9192288,0.6974267,4.6396804,0.3735616,6.3459001,0.3750635,1.198525,0.0679328,-0.3819188,0.4576628,0.3819188,0.201662,0.4804602,-0.000445,0.2959673,-0.2147521,12.8396025,34.1636963,2.5215542,0.8509297,0.3140163,0.06692454,1,30.08585859,4.51010101,0.166714594,0.002687863,0.051844609,0.875811761
"33782","Scarlett","Tiara",75,"3",11.0812624,78,29.9476604,-0.6462415,0.5626443,0.8337267,0.6462415,3.6752369,0.3116361,4.4374471,0.2730262,0.9079104,0.0719303,-0.1293422,0.2803305,0.1293422,0.3719731,0.161357,-0.0001931,0.3531735,-0.0929739,6.0855622,22.8949852,3.6108294,0.7152632,0.2091737,0.101691117,1,49.79261364,5.730113636,0.165621349,0.003002324,0.05479347,0.769536125
"35202","Carolina Gold","Santee_Gold",200,"1",4.674549099,90,30.4447498,-0.7899945,1.0890254,0.9525263,0.7899945,7.6353388,0.5018674,5.6495261,0.4937848,2.0261202,0.0635581,-0.4251676,0.4405308,0.4251676,0.0385833,0.5796705,-0.000388,0.373162,-0.2104532,21.5145798,48.9163055,3.4894323,0.9094301,0.5440474,0.242626456,1,31.05523256,4.537790698,0.189871048,0.002839373,0.053285764,0.888825735
"35158","Carolina Gold","Santee_Gold",75,"2",5.259584692,88,30.0128365,-0.7180284,0.6845806,0.9528621,0.7180284,5.1761804,0.4475531,4.7994938,0.3010309,1.6338233,0.0408717,-0.5601608,0.5987562,0.5601608,0.1219394,0.6756686,-0.0002293,0.2199119,-0.3074237,22.5618629,25.2005959,1.7324368,0.9102162,0.2522173,0.14991211,1,30.92720307,4.421455939,0.192329569,0.002042322,0.045192054,0.831062142
"35839","M-202","Mini_Core",130,"3",11.34223416,74,32.6710129,-0.6004622,0.591704,0.8321365,0.6004622,3.0345993,0.2979801,5.5951319,0.2783083,0.8526106,0.0829727,-0.1975425,0.3131368,0.1975425,0.2817361,0.254595,-0.0003749,0.3760111,-0.1515014,6.0445232,24.1469669,2.7208836,0.7130321,0.2074966,0.244737402,1,36.49881797,4.914893617,0.170819402,0.002431132,0.04930651,0.840088175
"35830","Jefferson","Mini_Core",130,"2",9.475282345,76,27.8633251,-0.8002778,0.2228517,0.9599085,0.8002778,8.03438,0.6184245,0.6454117,0.0908458,3.2468727,0.0074026,-0.4691193,0.4404476,0.4691193,-0.0696909,0.6752501,-5e-06,0.4156836,-0.3004265,25.0162735,6.1212225,3.2683008,0.9229164,0.0774149,0.188036134,1,40.03611111,4.986111111,0.165766659,0.003117284,0.055832642,0.736684406
"35839","M-202","Mini_Core",130,"3",11.34223416,74,35.3564034,-0.8541091,0.7518389,0.9724779,0.8541091,11.9075556,0.6787834,2.0213878,0.3257044,4.2605915,0.022314,-0.4817229,0.4565811,0.4817229,-0.0620063,0.6822917,-4.87e-05,0.3967312,-0.266661,36.9502335,26.2706928,4.5314174,0.9464559,0.3517873,0.181079836,1,32.15277778,4.302777778,0.218603035,0.005169753,0.071900995,0.858788746
"35185","RoyJ","Santee_Gold",150,"2",17.14670495,89,34.552166,-0.8788955,0.7916151,0.9811221,0.8788955,14.5647802,0.7167162,1.6769227,0.340124,5.072176,0.0192021,-0.5473171,0.4545161,0.5473171,-0.2197947,0.8476422,-3.34e-05,0.4576875,-0.2762424,53.3720322,27.5496483,4.5577335,0.9629487,0.3790545,0.14281587,1,33.5,4.610465116,0.189341986,0.00336753,0.058030421,0.811913692
"35174","RoyJ","Santee_Gold",150,"1",16.79683072,90,30.4664001,-0.7493141,0.644686,0.9059278,0.7493141,6.0280976,0.4758361,3.0547132,0.2943108,1.8235867,0.0445554,-0.2106183,0.3219549,0.2106183,0.2715659,0.2723452,-0.0001116,0.3731781,-0.1391717,10.8569546,24.0510807,4.5837474,0.8283195,0.2747505,0.127659469,1,45.12121212,5.232323232,0.203775643,0.002993955,0.054717042,0.796184153
"35179","Santee Gold","Santee_Gold",150,"1",9.825156572,92,36.8562889,-0.8160209,0.9711778,0.9781367,0.8160209,9.0212965,0.5992118,4.627521,0.4316055,3.0125897,0.0393063,-0.6464974,0.6151135,0.6464974,-0.0995132,0.8242398,-0.0002103,0.2618966,-0.3164556,47.1027527,39.1137924,2.1491992,0.9572336,0.4729511,0.281951259,1,31.61931818,4.556818182,0.181814144,0.002917581,0.05401464,0.8719185
"35856","XP753","Mini_Core",130,"4",21.82125404,75,40.3721352,-0.8294508,0.7424999,0.9646015,0.8294508,9.9373608,0.6354548,2.6805856,0.3291797,3.5286555,0.0267316,-0.451459,0.4989642,0.451459,0.1319292,0.5724165,-7.92e-05,0.2908503,-0.2595685,29.1163597,26.9238472,4.1393971,0.931693,0.3473977,0.636448732,1,36.95108696,4.827898551,0.183908867,0.001702016,0.041255498,0.827207887
"35758","XP753","Hybrid_XP753",130,"1",13.38245039,79,30.0117359,-0.6757249,0.6186252,0.8829913,0.6757249,4.2028127,0.3442127,4.5291548,0.2865992,1.055792,0.0581263,-0.2489683,0.3678787,0.2489683,0.3015637,0.3118583,-0.0002319,0.3226089,-0.1574818,8.7023497,24.0233822,3.1302311,0.7908535,0.2192521,0.104716661,1,36.08823529,4.825077399,0.167695367,0.00207876,0.045593426,0.824099524
"33774","Sierra","Tiara",75,"2",8.356831947,84,29.3745708,-0.6970645,0.1467505,0.9361249,0.6970645,4.6674623,0.4882156,0.6801685,0.0591779,1.9268993,0.0076904,-0.476285,0.447322,0.476285,-0.071196,0.6821423,-5.5e-06,0.4090697,-0.3337853,16.1329937,4.0210509,2.0031052,0.8801164,0.0435242,0.303130464,1,36.56976744,4.872093023,0.183778868,0.003050635,0.055232558,0.841850525
"35797","NIL 43","Inbred_Jeff + NIL",130,"2",8.564596184,84,33.8814964,-0.8293346,0.7928119,0.9673818,0.8293346,9.7590961,0.6330511,2.4091635,0.3388359,3.4602647,0.028548,-0.482222,0.4307093,0.482222,-0.121898,0.7210725,-7.15e-05,0.4465975,-0.2700349,30.8551235,27.927393,3.7619963,0.936837,0.3581724,0.110906714,1,38.96650718,4.918660287,0.181194191,0.002457209,0.04957024,0.748759803
"35768","XP753","Hybrid_XP753",130,"2",12.46404693,79,40.0281639,-0.8000411,0.8289661,0.9565721,0.8000411,8.1053038,0.5727234,3.8129504,0.3728817,2.6945019,0.0384942,-0.4380095,0.48904,0.4380095,0.1390363,0.5560607,-0.0001617,0.2955651,-0.2486075,23.3191795,32.229805,3.5705521,0.9168001,0.3899616,0.451794222,1,35.03869969,4.673374613,0.196210384,0.002581976,0.05081315,0.778786407
"35217","Charleston Gold","Santee_Gold",200,"3",7.94960129,87,30.2609119,-0.7920714,1.0728682,0.9375783,0.7920714,7.8233213,0.5179622,6.029459,0.5156195,2.1705744,0.0741914,-0.3008163,0.3858606,0.3008163,0.2132922,0.3889939,-0.0004684,0.3485095,-0.1686327,16.446413,53.3113403,4.7898326,0.8826506,0.6190259,0.22561893,1,67.77325581,6.755813953,0.134848145,0.002526704,0.050266327,0.76254583
"35762","XP753","Hybrid_XP753",130,"2",15.05364357,79,39.277523,-0.7912366,0.8531581,0.9567044,0.7912366,7.6367488,0.5649487,4.135653,0.3821083,2.6055667,0.04147,-0.458614,0.4957545,0.458614,0.1010804,0.588748,-0.000188,0.3030947,-0.2633518,23.2988148,33.4138336,3.2096775,0.9170306,0.3994636,0.411599995,1,52.81424149,5.693498452,0.17624583,0.002020052,0.044944988,0.769494329
"33792","Tiara","Tiara",150,"1",6.854093464,74,35.0592613,-0.7517059,0.7515197,0.9513196,0.7517059,6.167758,0.5181149,3.8806579,0.3226261,2.1722896,0.0401454,-0.4983769,0.4876224,0.4983769,-0.0285785,0.6772208,-0.0001698,0.3548712,-0.2944561,21.8870602,27.1386662,2.3852253,0.9076291,0.3049415,0.416973906,1,23.30970626,3.853767561,0.216684971,0.002663153,0.051605749,0.815120859
"35174","RoyJ","Santee_Gold",150,"1",16.79683072,90,29.5063152,-0.7955617,0.6765551,0.9434794,0.7955617,7.8439918,0.5245193,2.7674775,0.302128,2.2154121,0.0316771,-0.3393086,0.4225771,0.3393086,0.2155253,0.4314506,-8.81e-05,0.3182017,-0.1842439,18.0653572,24.3930569,4.3556361,0.893118,0.2847187,0.080851059,1,52.68181818,5.767676768,0.155951512,0.002726125,0.052212306,0.73291531
"35197","Carolina Gold","Santee_Gold",200,"1",3.745374922,89,30.6644268,-0.7723143,0.8425347,0.9487978,0.7723143,6.9245968,0.5119025,4.4477963,0.3768185,2.1159544,0.046806,-0.4334828,0.4719824,0.4334828,0.1017118,0.5638386,-0.0002311,0.3219838,-0.2392787,20.2649822,33.2005539,3.124352,0.9027339,0.3728598,0.26294961,1,29.70348837,4.348837209,0.204540488,0.003101339,0.055689663,0.905592701
"35154","Charleston Gold","Santee_Gold",75,"1",13.9175379,82,30.807024,-0.7318707,0.8041759,0.9085732,0.7318707,5.488121,0.4153794,5.0306439,0.3786576,1.4254688,0.0650842,-0.2590806,0.3658398,0.2590806,0.2676259,0.3298022,-0.0002972,0.3397338,-0.1539083,11.0747423,34.2202187,3.8236399,0.8326203,0.3516175,0.276141728,1,53.72727273,6.005681818,0.131156753,0.002570538,0.050700478,0.806665259
"35832","XP753","Mini_Core",130,"2",18.78136322,75,34.7070656,-0.8794309,0.7758812,0.977145,0.8794309,14.6386871,0.7209805,1.6085423,0.3361113,5.1795301,0.0191623,-0.4747117,0.4273774,0.4747117,-0.1118802,0.7077926,-3.21e-05,0.4463959,-0.254686,43.9988785,27.1037426,5.5835834,0.9553167,0.3767626,0.150185595,1,64.99166667,6.391666667,0.14614303,0.002766204,0.052594712,0.557837102
"35770","XP753","Hybrid_XP753",130,"3",15.28378214,79,35.6147461,-0.3733416,0.2059054,0.4170757,0.3733416,1.2006218,0.141771,2.5271389,0.1125881,0.332767,0.1696224,0.1191913,0.0349431,-0.1191913,0.3630395,-0.1612612,0.0008705,0.5939727,0.1653377,1.7379078,7.5987697,2.793319,0.2656202,0.093483,0.413064933,0.243939394,66.3891547,6.236044657,0.185665329,0.001881062,0.043371211,0.737448623
"35784","NIL 43","Inbred_Jeff + NIL",130,"1",9.285123487,84,35.70047,-0.8468943,0.767025,0.9716961,0.8468943,11.115447,0.6525844,2.1597481,0.3310459,3.7667875,0.0240733,-0.4911038,0.4552714,0.4911038,-0.0879795,0.705602,-5.5e-05,0.4074459,-0.2595988,35.5382118,26.9018421,4.1392188,0.944959,0.3513403,0.197449735,1,59.12962963,6.163299663,0.141476632,0.002098709,0.045811666,0.687416224
"33802","Scarlett","Tiara",150,"3",13.56766367,82,35.7810593,-0.8468865,0.8768396,0.9765751,0.8468865,11.1831522,0.6420631,3.1014986,0.3899016,3.6064484,0.0284568,-0.5599155,0.5565234,0.5599155,-0.0098891,0.7219294,-9.97e-05,0.287736,-0.2724183,43.3361206,33.5041542,3.4409418,0.9542372,0.4293928,0.224376366,1,34.76988636,4.627840909,0.189256455,0.002820732,0.053110566,0.8534622
"33804","Tiara","Tiara",150,"3",7.966808219,74,30.7921524,-0.5874666,0.5001237,0.8082542,0.5874666,2.8776846,0.2845286,4.5086775,0.2345475,0.8001231,0.0735658,-0.1555164,0.2813524,0.1555164,0.3037851,0.2004869,-0.0002357,0.390781,-0.1236887,5.3574758,19.5256824,2.8374557,0.6793355,0.1694245,0.144958893,1,52.37784091,5.855113636,0.146373938,0.002606857,0.051057389,0.816005806
"35767","XP753","Hybrid_XP753",130,"2",16.02366689,79,35.9696617,-0.7372866,0.6406705,0.9063689,0.7372866,7.4687076,0.5443242,2.5745311,0.2745339,2.7958238,0.0351418,-0.4149639,0.410266,0.4149639,-0.0152467,0.5860116,-8.11e-05,0.423429,-0.2573295,23.8645515,22.1605549,3.1423652,0.8498408,0.2737907,0.454582575,0.905882353,3.644042232,1.267722474,0.535352182,0.023816938,0.154327372,0.983857656
"35213","RoyJ","Santee_Gold",200,"3",17.00044605,88,30.7637806,-0.7517841,0.6266183,0.9068928,0.7517841,6.0906143,0.4845131,2.8014627,0.2834196,1.8850334,0.0418307,-0.2088313,0.3145602,0.2088313,0.2554448,0.2729662,-9.49e-05,0.3881358,-0.1403049,10.878479,22.8362656,4.639163,0.8298175,0.2643183,0.14345216,1,48.38765432,5.469135802,0.169477988,0.002609358,0.051081879,0.81789144
"35202","Carolina Gold","Santee_Gold",200,"1",4.674549099,90,36.2258492,-0.367653,0.2756223,0.4687482,0.367653,1.169178,0.1465052,4.1638536,0.1484568,0.3443204,0.204798,0.0666623,0.0711217,-0.0666623,0.3181893,-0.0924603,0.0007341,0.592259,0.0904718,1.9055431,11.8687649,2.4757783,0.3080143,0.1193152,0.471692048,0.418604651,112.8895349,8.784883721,0.105523629,0.002074601,0.04554779,0.664752991
"33780","Sierra","Tiara",75,"3",10.35570356,83,32.3054886,-0.445387,0.2631595,0.5552803,0.445387,1.6102903,0.153499,2.8585219,0.1360478,0.3631442,0.1170637,0.0722055,0.0854676,-0.0722055,0.3720376,-0.0957898,0.000276,0.5294663,0.0825423,2.2632108,9.9952831,3.0201201,0.3852184,0.0859841,0.225325867,0.805555556,83.85227273,7.193181818,0.143672968,0.002998289,0.054756634,0.830980792
"33774","Sierra","Tiara",75,"2",8.356831947,84,30.1554909,-0.694994,0.6006522,0.927541,0.694994,4.780623,0.427351,3.9377012,0.2606972,1.5315936,0.040144,-0.4426038,0.4869415,0.4426038,0.1188569,0.5660638,-0.0001734,0.3033397,-0.270409,15.6644287,21.1887341,2.1932068,0.8659654,0.2125851,0.158026533,1,47.39208174,5.485312899,0.166072861,0.00197769,0.044471227,0.702678073
"35795","Jefferson","Inbred_Jeff + NIL",130,"2",8.218312913,75,30.2683887,-0.6649313,0.7764705,0.8545377,0.6649313,3.9884071,0.3737161,6.2493057,0.3802892,1.1971679,0.1020688,-0.1642785,0.2834444,0.1642785,0.2863769,0.2139487,-0.0004487,0.3981304,-0.1232218,7.0077424,36.1349335,3.5953372,0.7465484,0.3670217,0.226310715,1,60.78114478,6.32996633,0.136056402,0.001927241,0.043900353,0.717339791
"33795","IAC600","Tiara",150,"2",6.871300393,67,35.1876221,-0.8170136,0.7936843,0.968688,0.8170136,8.9487581,0.5962098,3.0087044,0.3445987,2.9560475,0.0301887,-0.5256952,0.5061772,0.5256952,-0.0517904,0.7134122,-9.84e-05,0.344881,-0.2742986,32.0356865,28.6840649,3.0959885,0.9392828,0.3518848,0.173049569,1,66.60416667,6.705357143,0.116815712,0.002967333,0.05447323,0.632940087
"33811","Tiara","Tiara",200,"1",6.707834566,77,31.12714,-0.6219515,0.5378647,0.8238408,0.6219515,3.3086629,0.3269303,4.0674801,0.2510512,0.9745705,0.0718479,-0.1417912,0.2609908,0.1417912,0.2830173,0.1863146,-0.0001916,0.420296,-0.1126644,5.7662611,20.8783112,3.2478936,0.7010375,0.1996613,0.162748606,1,36.39722222,4.808333333,0.171438735,0.002619599,0.051182016,0.883145593
"35780","NIL 43","Inbred_Jeff + NIL",130,"1",8.6742884,85,29.9160271,-0.8387012,0.8566284,0.9786028,0.8387012,10.5003366,0.6396617,2.9970241,0.3724392,3.5682557,0.0281833,-0.6089357,0.5518692,0.6089357,-0.1583745,0.8333577,-9.31e-05,0.3346051,-0.3016998,47.6724739,31.5921745,2.7959895,0.9581191,0.4017992,0.144405423,1,25.08552632,3.98877709,0.213998524,0.002189738,0.046794631,0.829120743
"35162","Santee Gold","Santee_Gold",75,"2",10.12341001,90,35.1832771,-0.7449368,0.6153655,0.9475634,0.7449368,5.9182053,0.4789047,3.0534267,0.2616186,1.8498536,0.0320987,-0.4756919,0.4771451,0.4756919,0.0036133,0.6431018,-0.0001053,0.3525094,-0.2663603,19.6800327,20.7888298,2.4494321,0.9005146,0.2226503,0.172842771,1,49.11904762,5.68452381,0.132485919,0.002790179,0.052822141,0.737739726
"35776","XP753","Hybrid_XP753",130,"3",13.17812175,79,39.2980309,-0.8338926,0.7628264,0.969084,0.8338926,10.2377052,0.6387506,2.3238804,0.3276908,3.5741692,0.0260804,-0.4937371,0.4529671,0.4937371,-0.0992116,0.7153892,-6.49e-05,0.4147774,-0.2703453,33.4528694,26.7081394,3.8146572,0.9400986,0.3441367,0.592077454,1,13.46116139,2.894042232,0.282842435,0.004090299,0.063955447,0.847933728
"35210","Carolina Gold","Santee_Gold",200,"2",4.780658496,89,30.1347427,-0.7755528,1.1570895,0.940336,0.7755528,6.9840832,0.5240744,7.413743,0.5518181,2.2150738,0.0852199,-0.3606664,0.4230568,0.3606664,0.1589926,0.4696508,-0.0006512,0.3406754,-0.2142239,17.1060219,59.3643532,3.7614529,0.8875135,0.6897842,0.213946614,1,47.38662791,5.555232558,0.140740955,0.002640786,0.051388574,0.820234563
"33789","Scarlett","Tiara",150,"1",11.50569999,86,35.1513786,-0.7708107,0.8381024,0.9616528,0.7708107,6.7668486,0.5635793,4.1864219,0.3603376,2.5934343,0.0416693,-0.543216,0.5118753,0.543216,-0.0828944,0.7439815,-0.0001914,0.3502337,-0.3262056,26.3305397,31.0938568,2.3050733,0.9261644,0.3651423,0.420779296,1,31.84178499,4.46112238,0.202086353,0.002056513,0.045348788,0.804409989
"35813","M-202","Mini_Core",130,"1",8.818551214,74,31.7569237,-0.6857104,0.8936033,0.9054196,0.6857104,4.3856015,0.3995806,7.335834,0.4161857,1.3355074,0.0875267,-0.3286783,0.4045454,0.3286783,0.1918532,0.42536,-0.0006354,0.3425297,-0.2143534,10.7203035,40.1760254,2.7255151,0.8273721,0.3950505,0.364020181,1,50.80434783,5.624223602,0.16722668,0.003124879,0.055900621,0.712486214
"35756","XP753","Hybrid_XP753",130,"1",15.17408992,79,37.0947113,-0.3620274,0.2117878,0.3997899,0.3620274,1.1391493,0.1410381,2.3575497,0.1162122,0.3293031,0.1988512,0.1220155,0.0217726,-0.1220155,0.3349612,-0.1693869,0.0011864,0.6368866,0.1735963,1.6768339,7.8885851,2.731951,0.2509324,0.1039032,0.555047732,0.139705882,58.44272446,6.061919505,0.168159997,0.002061987,0.045409103,0.732994715
"33830","Tiara","Tiara",200,"3",6.854093464,74,28.4804935,-0.8054446,0.7884563,0.9411297,0.8054446,8.3278074,0.5294006,2.993511,0.3567781,2.2565742,0.0387409,-0.2966402,0.3718577,0.2966402,0.1846741,0.3910108,-0.0001095,0.3728097,-0.1594259,17.396431,30.2702293,5.0853539,0.8889439,0.3585559,0.173128571,1,62.90555556,6.277777778,0.148374269,0.002854938,0.053431622,0.635291612
"35797","NIL 43","Inbred_Jeff + NIL",130,"2",8.564596184,84,30.8460712,-0.6374362,0.5396628,0.812286,0.6374362,3.5390177,0.2862827,4.3747516,0.2684734,0.80537,0.077815,-0.0857765,0.2505977,0.0857765,0.4058144,0.1062773,-0.000148,0.3559735,-0.0617479,5.4298902,22.4486446,3.825876,0.6846303,0.1992112,0.144113345,1,65.50676692,6.487218045,0.136591467,0.001776245,0.042145523,0.716227962
"35792","Jefferson","Inbred_Jeff + NIL",130,"2",7.915046197,75,29.2914925,-0.6261246,0.5055869,0.8067595,0.6261246,3.3683879,0.2912727,3.9705215,0.2457203,0.8244821,0.0727736,-0.0893028,0.2439194,0.0893028,0.3760306,0.1124547,-0.000131,0.3793885,-0.0675467,5.2508931,20.0669079,3.656188,0.6767396,0.1813249,0.07070728,1,59.98452012,6.145510836,0.159053573,0.001917013,0.043783702,0.713066451
"35208","Santee Gold","Santee_Gold",200,"2",10.41019216,92,35.083374,-0.8708336,0.887499,0.9833,0.8708336,13.5407057,0.6879021,2.3684523,0.3868039,4.4186788,0.0234286,-0.61056,0.527433,0.61056,-0.2183417,0.8769131,-5.93e-05,0.3770672,-0.2829731,60.2190742,32.7861977,3.5189934,0.9671516,0.4374459,0.168089608,1,48.97619048,5.160714286,0.206955663,0.003432363,0.058586368,0.756240339
"35177","Charleston Gold","Santee_Gold",150,"1",9.231517515,86,30.7473927,-0.7084704,0.694684,0.9318576,0.7084704,4.8827844,0.4376789,3.7667859,0.2903851,1.5602517,0.045693,-0.4311751,0.4141161,0.4311751,-0.0408783,0.623346,-0.000178,0.4312644,-0.2622777,14.8873606,24.0404625,2.3347871,0.8725235,0.2439595,0.239193399,1,80.20930233,7.337209302,0.127081421,0.002281639,0.047766502,0.708744733
"35769","XP753","Hybrid_XP753",130,"2",13.48999178,79,30.1151371,-0.7221224,1.0597882,0.9243682,0.7221224,5.2584991,0.4490521,8.3783264,0.4990212,1.6416187,0.0955107,-0.3635176,0.426663,0.3635176,0.1616837,0.4721155,-0.0008323,0.3366744,-0.226129,13.4712095,52.1262016,2.926044,0.8595446,0.5477149,0.212132882,1,48.92647059,5.629084967,0.154544497,0.002089207,0.045707846,0.78142856
"35217","Charleston Gold","Santee_Gold",200,"3",7.94960129,87,28.5596542,-0.8385776,0.2376233,0.9668234,0.8385776,10.4095373,0.691614,0.4987815,0.096882,4.4883504,0.0064019,-0.4526201,0.399285,0.4526201,-0.1221724,0.6961586,-3.3e-06,0.4823464,-0.2996591,30.4155788,6.4792013,4.2994928,0.9357969,0.0880187,0.241067603,1,14.51162791,3.040697674,0.273715989,0.004047796,0.063622293,0.93580174
"35848","WAB462-10-3-1","Mini_Core",130,"4",8.652217565,75,28.5300732,-0.7470903,0.7272277,0.9390735,0.7470903,6.1236882,0.4970034,4.2665138,0.3255376,1.9993219,0.0438732,-0.4124286,0.4774848,0.4124286,0.1763744,0.5192979,-0.0002119,0.2910856,-0.2493304,17.2631893,27.5094395,2.962007,0.885541,0.3046145,0.176889617,1,21.3856383,3.598404255,0.240901795,0.003975215,0.063049306,0.911831026
"33779","IAC600","Tiara",75,"3",6.30347173,66,34.7520294,-0.7375241,0.6435555,0.9051064,0.7375241,5.6404676,0.4561037,3.4212685,0.2955807,1.6793981,0.0461102,-0.230316,0.3489637,0.230316,0.2965904,0.2909358,-0.0001337,0.3394114,-0.1506009,10.6747799,24.2801285,4.1641512,0.8268319,0.2688202,0.169275346,1,44.70170455,5.366477273,0.15052996,0.002865121,0.053526829,0.764776865
"35164","Carolina Gold","Santee_Gold",75,"3",5.489010414,88,35.4106903,-0.7436809,0.6331484,0.9526786,0.7436809,5.8278589,0.4752267,3.384501,0.2706819,1.8155681,0.0328993,-0.5148528,0.5195473,0.5148528,0.012495,0.674166,-0.0001221,0.3120206,-0.2804738,21.4990368,21.7003021,2.1845992,0.9097016,0.228818,0.183662589,1,32.08333333,4.428571429,0.205335248,0.003525368,0.059374814,0.798380287
"33831","Tiara","Tiara",200,"3",7.246985014,74,30.4796581,-0.6689487,0.4849425,0.8597683,0.6689487,4.0896659,0.3404324,3.0096996,0.221302,1.0429928,0.0470026,-0.1739194,0.2941258,0.1739194,0.2909483,0.2247466,-0.0001117,0.3870569,-0.1183684,7.2694154,17.6641865,3.6053054,0.7545162,0.1697251,0.126811668,1,54.59375,6.008522727,0.150056494,0.002622998,0.051215217,0.881180385
"35165","RoyJ","Santee_Gold",75,"3",12.45494892,83,34.4249153,-0.7679647,0.5752386,0.9506887,0.7679647,6.7282925,0.5258754,2.3134427,0.241639,2.2365723,0.0264363,-0.4603415,0.4409352,0.4603415,-0.0479752,0.6542376,-6.43e-05,0.406619,-0.2644524,21.293047,18.686655,2.8374124,0.9062533,0.2140666,0.136761448,1,37.30813953,4.703488372,0.200481478,0.003828083,0.061871502,0.69308053
"35212","Santee Gold","Santee_Gold",200,"3",10.82602629,92,36.2247047,-0.3221639,0.1978261,0.3666659,0.3221639,0.9537225,0.1196436,3.3154402,0.1102791,0.2722761,0.2273416,0.10466,0.0371772,-0.10466,0.329195,-0.1451875,0.0013278,0.6229919,0.1526094,1.5841715,7.6819129,2.4109638,0.2250856,0.0955778,0.47158229,0,161.0581395,10.76162791,0.064629391,0.002171782,0.046602382,0.598490073
"35799","Jefferson","Inbred_Jeff + NIL",130,"2",8.353815062,74,28.1333847,-0.6868596,0.6920039,0.8980358,0.6868596,4.4161472,0.4270272,4.8198233,0.3144754,1.4964002,0.0606512,-0.2950483,0.3819081,0.2950483,0.2170635,0.3813125,-0.0002768,0.3499022,-0.2092855,10.0625906,27.0255756,2.9464033,0.8153347,0.2821504,0.146797466,1,60.05714286,6.24,0.147435167,0.0018,0.042426407,0.737541779
"33776","Scarlett","Tiara",75,"2",11.21318219,79,30.1261578,-0.7242407,0.7076631,0.9307683,0.7242407,5.2954025,0.4746351,4.342093,0.3139296,1.8143487,0.0467565,-0.3998687,0.4570881,0.3998687,0.1501707,0.5135155,-0.0002138,0.3161092,-0.2552004,14.8862886,26.4543877,2.6945887,0.8707339,0.2860517,0.297966579,1,50.14444444,5.638888889,0.161027154,0.002716049,0.052115731,0.755647828
"35216","Santee Gold","Santee_Gold",200,"3",9.813685286,92,35.5576172,-0.7531129,0.7700435,0.9499649,0.7531129,6.2457566,0.53777,3.9320316,0.3314113,2.3539269,0.0414762,-0.4879655,0.4787864,0.4879655,-0.0243246,0.6658018,-0.000176,0.361719,-0.3037515,21.6714954,28.1133671,2.468662,0.9052669,0.3248923,0.43756098,1,15.69157088,3.074712644,0.27571595,0.00350989,0.059244325,0.868893629
